ID	Name	NormalizedName	Type	NormalizedCategory	
d3089	福乃得片(维铁控释)	维铁	western	nd680	#N/A
d3090	维铁缓释片(福乃得)	维铁	western	nd680	#N/A
d3091	复方盐酸伪麻黄碱缓释胶囊(新康泰克)	伪麻黄碱	western	nd681	#N/A
d3092	新康泰克胶囊	伪麻黄碱	western	nd681	#N/A
d3093	复方盐酸伪麻黄碱缓释胶囊	伪麻黄碱	western	nd681	#N/A
d3240	小儿伪麻美芬滴剂(艾畅)	伪麻美芬	western	nd706	#N/A
d3104	盐酸文拉法辛胶囊(博乐欣)	文拉法辛	western	nd682	#N/A
d3105	博乐欣胶囊(文拉法新)	文拉法辛	western	nd682	#N/A
d3106	文拉法新胶囊(博乐欣)	文拉法辛	western	nd682	#N/A
d3110	盐酸乌拉地尔注射液(利喜)	乌拉地尔	western	nd683	#N/A
d3111	利喜定缓释片(乌拉地尔)	乌拉地尔	western	nd683	#N/A
d3112	乌拉地尔缓释片(利喜定)	乌拉地尔	western	nd683	#N/A
d3113	盐酸乌拉地尔注射液(利喜定)	乌拉地尔	western	nd683	#N/A
d3114	盐酸乌拉地尔针(亚宁定)	乌拉地尔	western	nd683	#N/A
d3115	亚宁定针(乌拉地尔)	乌拉地尔	western	nd683	#N/A
d3118	乌司他丁针(天普洛安)	乌司他丁	western	nd684	#N/A
d3119	注射用乌司他丁(天普洛安)	乌司他丁	western	nd684	#N/A
d3135	补佳乐片(戊酸雌二醇)	戊酸雌二醇	western	nd686	#N/A
d3136	戊酸雌二醇片(补佳乐)	戊酸雌二醇	western	nd686	#N/A
d3137	长托宁针(戊乙奎醚)	戊乙奎醚	western	nd687	#N/A
d3138	长托宁针(盐酸戊乙奎醚)	戊乙奎醚	western	nd687	#N/A
d3139	西吡氯铵含漱液(依信)	西吡氯铵	western	nd688	#N/A
d3140	依信含漱液(西吡氯铵)	西吡氯铵	western	nd688	#N/A
d3141	万艾可片(西地那非)	西地那非	western	nd689	#N/A
d3143	西洛他唑胶囊(邦平)	西洛他唑	western	nd690	#N/A
d3144	西咪替丁片(泰为美)	西咪替丁	western	nd691	#N/A
d3145	西咪替丁针(泰为美)	西咪替丁	western	nd691	#N/A
d3146	注射用西咪替丁(泰为美)	西咪替丁	western	nd691	#N/A
d3147	泰为美针(西咪替丁)	西咪替丁	western	nd691	#N/A
d3148	泰胃美片	西咪替丁	western	nd691	#N/A
d3149	西帕依固龈液	西帕依	western	nd692	#N/A
d2454	喜普妙(氢溴酸西肽普兰)	西肽普兰	western	nd531	#N/A
d3150	西酞普兰片(喜普妙)	西酞普兰	western	nd693	#N/A
d3151	仙特明片(西替利嗪)	西替利嗪	western	nd694	#N/A
d3152	盐酸西替利嗪片(仙特明)	西替利嗪	western	nd694	#N/A
d3153	西妥昔单抗针(爱必妥)	西妥昔单抗	western	nd695	#N/A
d3154	西妥昔单抗注射液(爱必妥)	西妥昔单抗	western	nd695	#N/A
d3155	西维尔(硒酵母片)	硒酵母	western	nd696	#N/A
d3156	西维尔片(硒酵母)	硒酵母	western	nd696	#N/A
d3157	硒酵母片(西维尔)	硒酵母	western	nd696	#N/A
d3158	吉诺通胶囊(稀化粘素)	稀化粘素	western	nd697	#N/A
d3159	吉诺通胶囊[适](稀化粘素)	稀化粘素	western	nd697	#N/A
d3173	思美泰针(腺苷蛋氨酸)	腺苷蛋氨酸	western	nd698	#N/A
d3174	注射用腺苷蛋氨酸(思美泰针)	腺苷蛋氨酸	western	nd698	#N/A
d3177	天地欣(香菇多糖针)	香菇多糖	western	nd699	#N/A
d3178	天地欣针(香菇多糖)	香菇多糖	western	nd699	#N/A
d3179	香菇多糖注射液	香菇多糖	western	nd699	#N/A
d3180	香菇多糖针(天地欣)	香菇多糖	western	nd699	#N/A
d3181	注射用香菇多糖(天地欣)	香菇多糖	western	nd699	#N/A
d3193	复方消化酶胶囊	消化酶	western	nd700	#N/A
d3194	复方消化酶胶囊(欣丹忆)	消化酶	western	nd700	#N/A
d3195	复方消化酶胶囊(星昊美彤)	消化酶	western	nd700	#N/A
d3210	拜新同片(硝苯地平控释)	硝苯地平	western	nd702	#N/A
d3211	拜新同片(硝苯地平控释片)	硝苯地平	western	nd702	#N/A
d3212	硝苯地平控释片(拜新同)	硝苯地平	western	nd702	#N/A
d3213	圣通平片(硝苯地平缓释)	硝苯地平	western	nd702	#N/A
d3214	圣通平片(硝苯地平缓释片)	硝苯地平	western	nd702	#N/A
d3215	硝苯地平缓释片(Ⅰ)(圣通平)	硝苯地平	western	nd702	#N/A
d3216	硝苯地平缓释片(圣通平)	硝苯地平	western	nd702	#N/A
d3217	硝苯地平片(心痛定)	硝苯地平	western	nd702	#N/A
d3218	硝苯地平片	硝苯地平	western	nd702	#N/A
d3220	硝普钠针	硝普钠	western	nd704	#N/A
d3221	注射用硝普钠	硝普钠	western	nd704	#N/A
d3222	硝酸甘油片	硝酸甘油	western	nd705	#N/A
d3223	硝酸甘油针	硝酸甘油	western	nd705	#N/A
d3224	硝酸甘油注射液	硝酸甘油	western	nd705	#N/A
d3219	硝西泮片(硝基安定)	硝西泮	western	nd703	#N/A
d3245	小麦纤维素颗粒(非比麸)	小麦纤维素	western	nd707	#N/A
d3246	生祺(注射用小牛血去蛋白)	小牛血去蛋白提取物	western	nd708	#N/A
d3247	(生祺)注射用小牛血去蛋白提取物	小牛血去蛋白提取物	western	nd708	#N/A
d3248	小牛血去蛋白提取物针(生祺)	小牛血去蛋白提取物	western	nd708	#N/A
d3249	注射用小牛血去蛋白提取物(生祺)	小牛血去蛋白提取物	western	nd708	#N/A
d3250	(新欧瑞)注射用小牛血去蛋白提取物	小牛血去蛋白提取物	western	nd708	#N/A
d3251	注射用小牛血去蛋白提取物(新欧瑞)	小牛血去蛋白提取物	western	nd708	#N/A
d3252	注射用小牛血去蛋白提取物	小牛血去蛋白提取物	western	nd708	#N/A
d3256	代文胶囊(缬沙坦)	缬沙坦	western	nd709	#N/A
d3257	缬沙坦胶囊(代文)	缬沙坦	western	nd709	#N/A
d3268	舒降之片(辛伐他汀)	辛伐他汀	western	nd710	#N/A
d3269	舒降之片(辛伐他汀片)	辛伐他汀	western	nd710	#N/A
d3270	辛伐他汀片(舒降之)	辛伐他汀	western	nd710	#N/A
d3276	维365颗粒(复方锌铁钙)	锌铁钙	western	nd711	#N/A
d3277	复方锌铁钙颗粒	锌铁钙	western	nd711	#N/A
d3279	复方硫酸新霉素滴眼液	新霉素	western	nd712	#N/A
d3280	新斯的明针	新斯的明	western	nd713	#N/A
d3285	迪赛片(胸腺肽)	胸腺肽	western	nd714	18
d3286	胸腺肽肠溶片(迪赛)	胸腺肽	western	nd714	18
d3287	胸腺肽片(迪赛)	胸腺肽	western	nd714	18
d3288	胸腺肽肠溶胶囊(康司艾)	胸腺肽	western	nd714	18
d3289	胸腺肽胶囊(康司艾)	胸腺肽	western	nd714	18
d3290	胸腺肽a1针(迈普新)	胸腺肽	western	nd714	18
d3291	注射用胸腺肽a1(迈普新)	胸腺肽	western	nd714	18
d3292	注射用胸腺肽α1(迈普新)	胸腺肽	western	nd714	18
d3293	胸腺肽a1针(日达仙)	胸腺肽	western	nd714	18
d3294	注射用胸腺肽(日达仙)	胸腺肽	western	nd714	18
d3295	注射用胸腺五肽(国乐)	胸腺肽	western	nd714	18
d3296	(和信10mg)胸腺五肽注射液	胸腺肽	western	nd714	18
d3297	(和信1mg)胸腺五肽注射液	胸腺肽	western	nd714	18
d3298	胸腺五肽针(和信)	胸腺肽	western	nd714	18
d3299	胸腺五肽注射液(和信)	胸腺肽	western	nd714	18
d3300	胸腺五肽注射液(通达)	胸腺肽	western	nd714	18
d3301	胸腺五肽注射液	胸腺肽	western	nd714	18
d3302	注射用胸腺五肽	胸腺肽	western	nd714	18
d3304	熊去氧胆酸胶囊(优思弗)	熊去氧胆酸	western	nd715	#N/A
d3305	优思弗胶囊(熊去氧胆酸)	熊去氧胆酸	western	nd715	#N/A
d3306	熊去氧胆酸片	熊去氧胆酸	western	nd715	#N/A
d3308	溴吡斯的明片	溴吡斯的明	western	nd716	#N/A
d3309	普鲁苯辛片(溴丙胺太林)	溴丙胺太林	western	nd717	#N/A
d3310	溴丙胺太林片(普鲁苯辛)	溴丙胺太林	western	nd717	#N/A
d3311	盐酸溴己新片	溴己新	western	nd718	#N/A
d1540	甲磺酸溴隐亭片	溴隐亭	western	nd312	#N/A
d2649	巴曲亭(注射用血凝酶)	血凝酶	western	nd577	#N/A
d2650	巴曲亭针(蛇毒血凝酶)	血凝酶	western	nd577	#N/A
d3323	血凝酶针(巴曲亭)	血凝酶	western	nd577	#N/A
d3324	注射用血凝酶(巴曲亭)	血凝酶	western	nd577	#N/A
d3346	泰能针	亚胺培南西司他丁钠	western	nd719	#N/A
d3347	(谱能)注射用亚胺培南西司他丁钠	亚胺培南西司他丁钠	western	nd719	#N/A
d3348	亚胺培南西司他丁钠针(1:1)(谱能)	亚胺培南西司他丁钠	western	nd719	#N/A
d3349	亚胺培南西司他丁钠针(1:1)(泰能)	亚胺培南西司他丁钠	western	nd719	#N/A
d3350	注射用亚胺培南西司他丁钠(谱能)	亚胺培南西司他丁钠	western	nd719	#N/A
d3351	(泰能针)注射用亚胺培南西司他丁钠	亚胺培南西司他丁钠	western	nd719	#N/A
d3352	注射用亚胺培南西司他丁钠(泰能针)	亚胺培南西司他丁钠	western	nd719	#N/A
d3353	注射用亚胺培南西司他丁钠	亚胺培南西司他丁钠	western	nd719	#N/A
d3354	亚甲蓝针(美蓝)	亚甲蓝	western	nd720	#N/A
d3355	亚甲蓝注射液(美蓝)	亚甲蓝	western	nd720	#N/A
d3356	亚砷酸针(三氧化二砷)	亚砷酸	western	nd721	#N/A
d3357	亚砷酸氯化钠针(伊泰达)	亚砷酸	western	nd721	#N/A
d3358	亚砷酸注射液(伊泰达)	亚砷酸	western	nd721	#N/A
d3359	注射用亚叶酸钠(意爱托)	亚叶酸钙	western	nd722	#N/A
d3360	亚叶酸钙片(安曲希)	亚叶酸钙	western	nd722	#N/A
d3361	亚叶酸钙针(同奥)(0.1g)(CF)	亚叶酸钙	western	nd722	#N/A
d3362	亚叶酸钙针(同奥)(CF)	亚叶酸钙	western	nd722	#N/A
d3363	注射用亚叶酸钙(同奥)	亚叶酸钙	western	nd722	#N/A
d3369	奥复星片(氧氟沙星)	氧氟沙星	western	nd723	37
d3370	氧氟沙星片(奥复星)	氧氟沙星	western	nd723	37
d3371	泰利必妥滴眼液	氧氟沙星	western	nd723	37
d3372	泰利必妥眼膏(氧氟沙星)	氧氟沙星	western	nd723	37
d3373	泰利必妥眼水	氧氟沙星	western	nd723	37
d3374	氧氟沙星滴眼液(泰利必妥)	氧氟沙星	western	nd723	37
d3375	氧氟沙星眼膏(泰利必妥)	氧氟沙星	western	nd723	37
d3376	氧氟沙星眼水(泰利必妥)	氧氟沙星	western	nd723	37
d3765	(迪诺新)盐酸左氧氟沙星氯化钠注射液	氧氟沙星	western	nd723	37
d3766	盐酸左氧氟沙星氯化钠注射液(迪诺新)	氧氟沙星	western	nd723	37
d3767	海伦滴眼液(左氧氟)	氧氟沙星	western	nd723	37
d3768	海伦滴眼液(左氧氟沙星)	氧氟沙星	western	nd723	37
d3769	盐酸左氧氟沙星眼水(海伦)	氧氟沙星	western	nd723	37
d3770	左氧氟沙星滴眼液(海伦)	氧氟沙星	western	nd723	37
d3771	可乐必妥针	氧氟沙星	western	nd723	37
d3772	可乐必妥针(左氧氟沙星)	氧氟沙星	western	nd723	37
d3773	左氧氟沙星氯化钠针(可乐必妥)	氧氟沙星	western	nd723	37
d3774	左氧氟沙星片(可乐必妥)	氧氟沙星	western	nd723	37
d3775	左氧氟沙星注射液(可乐必妥)	氧氟沙星	western	nd723	37
d3776	来立信片(乳酸左氧氟沙星)	氧氟沙星	western	nd723	37
d3777	来立信片(左氧氟沙星)	氧氟沙星	western	nd723	37
d3778	乳酸左氧氟沙星片(来立信)	氧氟沙星	western	nd723	37
d3779	左氧氟沙星片(来立信)	氧氟沙星	western	nd723	37
d3780	泉盈分散片(左氧氟沙星)	氧氟沙星	western	nd723	37
d3781	盐酸左氧氟沙星分散片(泉)	氧氟沙星	western	nd723	37
d3782	盐酸左氧氟沙星分散片(泉盈)	氧氟沙星	western	nd723	37
d3783	左氧氟沙星分散片(泉盈)	氧氟沙星	western	nd723	37
d3784	盐酸左氧氟沙星针(妥佳)	氧氟沙星	western	nd723	37
d3785	盐酸左氧氟沙星氯化钠针(优普罗康)	氧氟沙星	western	nd723	37
d3786	优普罗康(盐酸左氧氟沙星氯化钠注射液)	氧氟沙星	western	nd723	37
d3787	优普罗康针(左氧氟沙星)	氧氟沙星	western	nd723	37
d3788	盐酸左氧氟沙星针(左克)	氧氟沙星	western	nd723	37
d3789	左克针(盐酸左氧氟沙星)	氧氟沙星	western	nd723	37
d3790	乳酸左氧氟沙星片	氧氟沙星	western	nd723	37
d3791	乳酸左氧氟沙星注射液	氧氟沙星	western	nd723	37
d3792	盐酸左氧氟沙星氯化钠注射	氧氟沙星	western	nd723	37
d3793	左氧氟沙星注射液	氧氟沙星	western	nd723	37
d3377	氧化锌油	氧化锌	western	nd724	#N/A
d2518	尔可安(去氧肾上腺素溴苯那敏胶囊)	氧肾上腺素溴苯那敏	western	nd546	#N/A
d3381	叶酸片	叶酸	western	nd725	#N/A
d3384	艾本针(伊班磷酸钠)	伊班磷酸钠	western	nd726	#N/A
d3385	伊班膦酸钠针(艾本)	伊班磷酸钠	western	nd726	#N/A
d3386	盐酸伊达比星针(善唯达)	伊达比星	western	nd727	#N/A
d3387	盐酸伊立替康针(艾力)	伊立替康	western	nd728	#N/A
d3388	注射用盐酸伊立替康(艾力)	伊立替康	western	nd728	#N/A
d3389	盐酸伊立替康注射液(开普)	伊立替康	western	nd728	#N/A
d1541	甲磺酸伊马替尼片(格列卫)	伊马替尼	western	nd313	#N/A
d3390	斯皮仁诺胶囊(伊曲康)	伊曲康唑	western	nd729	#N/A
d3391	斯皮仁诺胶囊(伊曲康唑)	伊曲康唑	western	nd729	#N/A
d3392	伊曲康唑胶囊(斯皮仁诺)	伊曲康唑	western	nd729	#N/A
d3393	伊曲康唑口服液(斯皮仁诺)	伊曲康唑	western	nd729	#N/A
d244	75%乙醇(医药酒精)	医药酒精	western	nd20	#N/A
d245	75%乙醇(医用酒精)	医药酒精	western	nd20	#N/A
d3394	依巴斯汀片(开思亭)	依巴斯汀	western	nd730	#N/A
d3395	依达拉奉注射液(必存)	依达拉奉	western	nd731	#N/A
d3396	必存针(依达拉奉)	依达拉奉	western	nd731	#N/A
d3397	马来酸依那普利分散片(九研康)	依那普利	western	nd732	#N/A
d3398	马来酸依那普利片(依苏)	依那普利	western	nd732	#N/A
d3399	马来酸依那普利分散片	依那普利	western	nd732	#N/A
d3400	马来酸依那普利叶酸片	依那普利	western	nd732	#N/A
d3401	依那普利片	依那普利	western	nd732	#N/A
d3402	注射用依那西普(恩利)	依那普利	western	nd732	#N/A
d3404	依帕司他片(唐林)	依帕司他	western	nd733	#N/A
d3405	盐酸依匹斯汀胶囊(凯莱止)	依匹斯汀	western	nd734	#N/A
d3406	爱大针(硫酸依替米星)	依替米星	western	nd735	#N/A
d3407	爱大针(依替米星)	依替米星	western	nd735	#N/A
d3408	硫酸依替米星针(爱大)	依替米星	western	nd735	#N/A
d3409	注射用依替米星(爱大)	依替米星	western	nd735	#N/A
d3410	硫酸依替米星注射液(悉能)	依替米星	western	nd735	#N/A
d3411	依托泊苷胶囊(拉司泰特)	依托泊苷	western	nd736	#N/A
d3412	依托泊苷软胶囊(威克)	依托泊苷	western	nd736	#N/A
d3413	依托泊苷针(足叶乙甙)	依托泊苷	western	nd736	#N/A
d3414	依托泊苷注射液(足叶乙甙)(VP-16)	依托泊苷	western	nd736	#N/A
d3415	依托泊苷针	依托泊苷	western	nd736	#N/A
d3416	依托泊苷针(VP-16)	依托泊苷	western	nd736	#N/A
d3417	依托红霉素片	依托红霉素	western	nd737	#N/A
d3418	依托考昔片(安康信)	依托考昔	western	nd738	#N/A
d3419	依托咪酯乳针(宜妥利)	依托咪酯	western	nd739	#N/A
d3420	依托咪酯注射用乳剂(宜妥)	依托咪酯	western	nd739	#N/A
d3421	依托咪酯注射用乳剂(宜妥利)	依托咪酯	western	nd739	#N/A
d3422	依西美坦片(阿诺新)	依西美坦	western	nd740	#N/A
d3423	依斯坦(依西美坦片)	依西美坦	western	nd740	#N/A
d3424	依西美坦片(依斯坦)	依西美坦	western	nd740	#N/A
d3425	普通胰岛素针(R.I)	胰岛素	western	nd741	#N/A
d3426	胰岛素注射液(速效)	胰岛素	western	nd741	#N/A
d3427	胰岛素针(R.I)	胰岛素	western	nd741	#N/A
d3428	胰岛素注射液	胰岛素	western	nd741	#N/A
d3429	广乐(胰激肽原酶肠溶片)	胰激肽原酶	western	nd742	#N/A
d3430	胰酶肠溶胶囊(顺生)	胰激肽原酶	western	nd742	#N/A
d3431	胰酶肠溶胶囊	胰激肽原酶	western	nd742	#N/A
d3432	盐酸乙胺丁醇片	乙胺丁醇	western	nd743	#N/A
d3433	乙胺丁醇片	乙胺丁醇	western	nd743	#N/A
d3434	乙肝疫苗针	乙肝疫苗	western	nd744	#N/A
d3715	重组乙型肝炎疫苗针(酵母)	乙肝疫苗	western	nd744	#N/A
d3435	盐酸乙哌立松片(妙纳)	乙哌立松	western	nd745	#N/A
d3436	乙哌立松片(妙纳)	乙哌立松	western	nd745	#N/A
d3437	阿思欣泰针(乙酰半胱氨酸)	乙酰半胱氨酸	western	nd746	#N/A
d3438	乙酰半胱氨酸颗粒(富露施)	乙酰半胱氨酸	western	nd746	#N/A
d3439	乙酰半胱氨酸泡腾片(富露施)	乙酰半胱氨酸	western	nd746	#N/A
d3440	乙酰螺旋霉素片	乙酰螺旋霉素	western	nd747	#N/A
d3441	已烯雌酚针	已烯雌酚	western	nd748	#N/A
d3442	盐酸异丙嗪片(非那根)	异丙嗪	western	nd749	#N/A
d3443	盐酸异丙嗪针(非那根)	异丙嗪	western	nd749	#N/A
d3444	盐酸异丙嗪注射液(非那根)	异丙嗪	western	nd749	#N/A
d3445	异丙嗪针(非那根)	异丙嗪	western	nd749	#N/A
d3446	异丙嗪注射液(非那根)	异丙嗪	western	nd749	#N/A
d3447	盐酸异丙肾上腺素针	异丙肾上腺素	western	nd750	#N/A
d3448	异丙肾上腺素针	异丙肾上腺素	western	nd750	#N/A
d3449	异丙肾上腺素注射液	异丙肾上腺素	western	nd750	#N/A
d3450	爱全乐(雾化溶液剂)	异丙托溴铵	western	nd751	#N/A
d3451	爱全乐溶液(雾化吸入液)	异丙托溴铵	western	nd751	#N/A
d3452	爱全乐溶液(异丙托溴铵雾化溶液剂)	异丙托溴铵	western	nd751	#N/A
d3453	吸入用异丙托溴铵针(爱全乐)	异丙托溴铵	western	nd751	#N/A
d3454	吸入用异丙托溴铵针(爱全乐)(外用)	异丙托溴铵	western	nd751	#N/A
d3455	异丙托溴铵雾化溶液剂(爱全乐)	异丙托溴铵	western	nd751	#N/A
d3456	复方异丙托溴铵气雾剂(可)	异丙托溴铵	western	nd751	#N/A
d3457	复方异丙托溴铵气雾剂(可必特)	异丙托溴铵	western	nd751	#N/A
d3458	吸入用复方异丙托溴铵溶液(可必特)	异丙托溴铵	western	nd751	#N/A
d3459	吸入用复方异丙托溴铵溶液(可必特)(外用)	异丙托溴铵	western	nd751	#N/A
d3460	吸入用复方异丙托溴铵溶液	异丙托溴铵	western	nd751	#N/A
d3461	异氟醚针(活宁)	异氟醚	western	nd752	#N/A
d3462	异氟烷(活宁)	异氟醚	western	nd752	#N/A
d3463	异氟烷吸入麻醉剂(活宁)	异氟醚	western	nd752	#N/A
d3464	异氟烷注射液(活宁)	异氟醚	western	nd752	#N/A
d3465	天晴甘美(异甘草酸镁针)	异甘草酸	western	nd753	#N/A
d3466	异甘草酸镁针(天晴甘美)	异甘草酸	western	nd753	#N/A
d3467	异环磷酰胺针(匹服平)	异环磷酰胺	western	nd754	#N/A
d3468	注射用异环磷酰胺(匹服平)	异环磷酰胺	western	nd754	#N/A
d3469	异烟肼片(INH)(雷米封)	异烟肼	western	nd755	#N/A
d3470	异烟肼片(雷米封)	异烟肼	western	nd755	#N/A
d3471	异烟肼注射液	异烟肼	western	nd755	#N/A
d2553	定君生胶囊(阴道用乳杆菌活菌)	阴道用乳杆菌	western	nd557	#N/A
d2554	定君生阴道用胶囊	阴道用乳杆菌	western	nd557	#N/A
d3522	吲哒帕胺缓释片(纳催离)	吲哒帕胺	western	nd756	#N/A
d3523	纳催离(吲达帕胺缓释片)	吲哒帕胺	western	nd756	#N/A
d3524	吲达帕胺缓释片(纳催离)	吲哒帕胺	western	nd756	#N/A
d3525	吲哚美辛肠溶片(消炎痛)	吲哚美辛	western	nd757	#N/A
d3526	吲哚美辛片(消炎痛)	吲哚美辛	western	nd757	#N/A
d3527	吲哚美辛肠溶片	吲哚美辛	western	nd757	#N/A
d3528	吲哚美辛巴布膏(必艾得)	吲哚美辛	western	nd757	#N/A
d3529	注射用英夫利西单抗(类克)	英夫利西单抗	western	nd758	#N/A
d3530	盐酸罂粟碱针	罂粟碱	western	nd759	#N/A
d3531	盐酸罂粟碱注射液	罂粟碱	western	nd759	#N/A
d3532	罂粟碱针	罂粟碱	western	nd759	#N/A
d3533	荧光素钠针	荧光素钠	western	nd760	#N/A
d3537	右丙亚胺针(奥诺先)	右丙亚胺	western	nd761	#N/A
d2455	氢溴酸右美沙芬片	右美沙芬	western	nd532	#N/A
d3539	盐酸右美托咪定注射液(艾)	右美托咪定	western	nd762	#N/A
d3540	盐酸右美托咪定注射液(艾贝宁)	右美托咪定	western	nd762	#N/A
d3541	右旋糖酐40氯化钠注射液(四川)	右旋糖酐40	western	nd763	#N/A
d3542	右旋糖酐40葡萄糖针(四川)	右旋糖酐41	western	nd764	#N/A
d3543	右旋糖酐40葡萄糖注射液(四川)	右旋糖酐42	western	nd765	#N/A
d3544	右旋糖酐40氯化钠注射液	右旋糖酐43	western	nd766	#N/A
d3545	右旋糖酐40葡萄糖针	右旋糖酐44	western	nd767	#N/A
d3546	右旋糖酐40葡萄糖注射液	右旋糖酐45	western	nd768	#N/A
d3547	右旋糖酐40葡萄糖注射液(0)	右旋糖酐46	western	nd769	#N/A
d3548	右佐匹克隆片(文飞)	右佐匹克隆	western	nd770	#N/A
d3549	鱼精蛋白针	鱼精蛋白	western	nd771	#N/A
d3556	复方愈创木酚磺酸钾口服溶	愈创木酚磺酸钾	western	nd772	#N/A
d3557	复方愈创木酚磺酸钾溶液	愈创木酚磺酸钾	western	nd772	#N/A
d3558	愈酚待因口服液	愈酚待因	western	nd773	#N/A
d3559	愈酚待因口服溶液(联邦克立安)	愈酚待因	western	nd773	#N/A
d3560	愈美甲麻敏糖浆(亚洲)	愈美甲麻敏	western	nd774	#N/A
d3577	扎来普隆分散片(安云)	扎来普隆	western	nd775	#N/A
d3578	盖诺针(长春瑞滨)	长春瑞滨	western	nd776	#N/A
d3579	长春瑞宾针(诺维本)	长春瑞滨	western	nd776	#N/A
d3580	注射用酒石酸长春瑞滨(诺维本)	长春瑞滨	western	nd776	#N/A
